Class Index,Title,Description,DescNamedEntityCount,TitleDescSimilarity,AvgTitleWordLength,TitleWordCount,TitleCharCount,DescAvgWordLength,DescWordCount,DescCharCount,TitleNegSentiment,TitleNeuSentiment,TitlePosSentiment,TitleCompoundSentiment,DescNegSentiment,DescNeuSentiment,DescPosSentiment,DescCompoundSentiment,UppercaseWordCount,TFIDFTopWords,ZeroShotScoreBusiness,ZeroShotScoreWorld,ZeroShotScoreSci/Tech,ZeroShotScoreSports
1,Pollsters refuse to write off Australian PM despite lag in polls (AFP),"AFP - Opinion polls give Australia's opposition Labor Party a big lead over Prime Minister John Howard's conservative government as campaigning begins for October 9 elections, but analysts say the real race is still too close to call.",5,0.57172847,4.916666667,12,70,5.184210526,38,234,0.155,0.702,0.143,-0.0423,0,0.948,0.052,0.2144,7,"['polls', 'pollsters', 'afp', 'lag', 'refuse']",0.19533585011959076,0.4206314980983734,0.25493085384368896,0.12910185754299164
3,Santander accelerates Abbey bid,Santander says it aims to complete its takeover of UK mortgage lender Abbey one month sooner than originally planned.,4,0.66377985,7,4,31,5.210526316,19,117,0,1,0,0,0,1,0,0,2,"['santander', 'abbey', 'accelerates', 'sooner', 'lender']",0.4188050329685211,0.2546381950378418,0.17693808674812317,0.14961867034435272
2,A blazing start for Beijing,"Greece tried to pass the Olympics baton off to Beijing on Sunday night, but it was a tough job. The Chinese are way ahead of the curve already.",5,0.5587487,4.6,5,27,4.142857143,28,143,0,1,0,0,0.063,0.937,0,-0.1901,2,"['beijing', 'curve', 'blazing', 'baton', 'tried']",0.008317349,0.064955123,0.048425145,0.8783024549484253
2,Wakefield goes deep this time,"When it comes to giving up long balls, Red Sox pitcher Tim Wakefield has a short memory. Just three weeks after he surrendered a club-record six home ",4,0.55865234,5,5,29,4.555555556,27,150,0,1,0,0,0,0.909,0.091,0.34,1,"['wakefield', 'surrendered', 'balls', 'deep', 'pitcher']",0.061279553920030594,0.17655499279499054,0.088323392,0.6738420724868774
2,Hot pursuit,"Times like these make grown men talk to televisions.  quot;C'mon, guys, get the darn out, quot; Pedro Martinez shouted at a big screen in the Red Sox clubhouse yesterday as he watched the Blue Jays try to finish off the Yankees with two outs and the potential winning run at the plate in the ninth inning in Toronto.",7,0.12122932,5,2,11,4.448275862,58,316,0,1,0,0,0,0.903,0.097,0.7096,1,"['shouted', 'mon', 'outs', 'plate', 'the']",0.014533104375004768,0.072721377,0.052937537,0.8598080277442932
3,On TV -- from the Internet ,"SAN MATEO, Calif. -- The promise of Internet-based video has long been hamstrung by copyright and piracy worries, slow dial-up connections, technical challenges, and consumer disdain for watching blotchy videos on their home computers.",2,0.36473718,3.5,6,27,5.941176471,34,235,0,1,0,0,0.149,0.759,0.091,-0.5106,4,"['internet', 'videos', 'dial', 'connections', 'promise']",0.1913757026195526,0.2546936571598053,0.33294638991355896,0.22098425030708313
2,Youngster Khan taken to school,The sensation of the Olympic boxing tournament learned yesterday that there #39;s no substitute for experience. At least not in the ring.,3,0.13635878,5.2,5,30,5.272727273,22,137,0,1,0,0,0.095,0.905,0,-0.296,2,"['youngster', 'substitute', 'sensation', 'khan', 'learned']",0.014052270911633968,0.11803770065307617,0.034815177,0.8330947756767273
3,Challenger disappoints with writedown,"The Kerry Packer-backed Challenger Financial Services Group has reported its first net loss since incorporating, impacted by a massive writedown of goodwill.",2,0.36381656,8.5,4,37,6.181818182,22,157,0.426,0.328,0.246,-0.2732,0.101,0.833,0.066,-0.2023,1,"['writedown', 'challenger', 'impacted', 'packer', 'incorporating']",0.748701274,0.14233148097991943,0.081490785,0.027476482093334198
3,Corporate Failures Hurt Pension Guaranty Group,Description: A flurry of corporate bankruptcies in the past few years leaves a public agency strapped for cash: the Pension Benefit Guaranty Corporation.,2,0.7486776,6.833333333,6,46,5.695652174,23,153,0.615,0.385,0,-0.7506,0,0.87,0.13,0.4588,6,"['pension', 'corporate', 'bankruptcies', 'flurry', 'failures']",0.46473023295402527,0.32754284143447876,0.11102946102619171,0.096697412
2,Bellhorn makes plenty of noise: Big,"Second baseman Mark Bellhorn stats, news issued the closing statement in the Red Sox stats, schedule #39; four-game sweep of the Detroit Tigers yesterday at Fenway Park.",8,0.33531561,5,6,35,5.296296296,27,169,0,1,0,0,0,1,0,0,2,"['bellhorn', 'stats', 'noise', 'baseman', 'fenway']",0.032164309,0.074732341,0.054287370294332504,0.8388159871101379
3,Intel in new chip breakthrough,"Intel creates a more powerful memory chip without increasing its size, confounding the firm's critics.",1,0.6004826,5.2,5,30,5.866666667,15,102,0,1,0,0,0.12,0.598,0.282,0.4576,1,"['chip', 'intel', 'creates', 'breakthrough', 'critics']",0.30877652764320374,0.2996172606945038,0.31385716795921326,0.077749014
1,Going ballistic: Agni-II test fired,"NEW DELHI: Indias quest to develop a solid missile defence took a step forward today when it successfully test-fired the surface-to-surface Agni-II missile, which can cover targets in the 2000-2500 kms-range, from the Integrated Test Range (ITR) at ",5,0.6242436,6.2,5,35,5.552631579,38,249,0.474,0.526,0,-0.5574,0,0.842,0.158,0.6369,4,"['agni', 'test', 'surface', 'ii', 'missile']",0.18528993427753448,0.24062444269657135,0.48875460028648376,0.085331
1,Nigerian troops set off on AU peace mission to Darfur (AFP),"AFP - A 155-strong company of Nigerian infantry flew out of Abuja, heading for the war-torn western Sudanese region of Darfur to join an African Union force protecting ceasefire monitors.",6,0.73338425,4.454545455,11,59,5.266666667,30,187,0,0.741,0.259,0.5423,0,0.925,0.075,0.296,7,"['nigerian', 'darfur', 'infantry', 'afp', '155']",0.06426882,0.5542558431625366,0.2824413478374481,0.099033996
3,UPDATE: Sons Of Gwalia In Administration On Hedging Debt,"PERTH (Dow Jones)--Sons of Gwalia Ltd. (SGW.AU), Australia #39;s second-biggest gold producer, has fallen into administration over aA\$348 million hedge book liability.",6,0.48494136,5.333333333,9,56,6.681818182,22,168,0.238,0.762,0,-0.3612,0.177,0.823,0,-0.5106,14,"['gwalia', 'sons', 'administration', 'liability', 'perth']",0.5534748435020447,0.21130749583244324,0.13362866640090942,0.10158908367156982
1,Carnival crowds likely to top 1m,"As the Notting Hill Carnival enters its final day, police say they are pleased with how it has gone so far. About 250,000 people took to the streets on Sunday - more than double the first day last year - to celebrate 40 years of the west London event.",6,0.46786565,4.5,6,32,4.142857143,49,251,0,0.735,0.265,0.2023,0,0.872,0.128,0.765,1,"['carnival', '1m', 'day', 'pleased', 'crowds']",0.20159125328063965,0.40070366859436035,0.283490926,0.11421409994363785
1,Typhoon Chaba Kills Four in Japan,"Powerful Typhoon Chaba has plowed into southern Japan, sweeping at least four people to their deaths and injuring more than 30 as it knocked out power to thousands.",5,0.77638185,4.666666667,6,33,4.892857143,28,164,0.412,0.588,0,-0.5423,0,0.906,0.094,0.4215,5,"['chaba', 'typhoon', 'japan', 'plowed', 'four']",0.13228578865528107,0.33243459463119507,0.41719114780426025,0.11808856576681137
1,Vietnam Marks Independence with Pardons for Prisoners," HANOI (Reuters) - Vietnam has released nearly 9,000  prisoners, including 10 inmates whose cases it says had drawn  international attention, as part of traditional pardons granted  ahead of independence celebrations on September 2.",5,0.6766423,6.714285714,7,53,5.939393939,33,232,0.314,0.476,0.21,-0.2732,0.09,0.795,0.115,-0.0258,5,"['independence', 'vietnam', 'prisoners', 'hanoi', 'celebrations']",0.13919304311275482,0.4473574459552765,0.29648131132125854,0.11696822196245193
3,Mining concern names outside managers,"SYDNEY Sons of Gwalia, the world #39;s leading supplier of tantalum, appointed outside managers on Monday after failing to reach agreement with creditors.",2,0.2820788,6.6,5,37,5.739130435,23,154,0,1,0,0,0.12,0.725,0.156,0,1,"['managers', 'outside', 'gwalia', 'sons', 'creditors']",0.5411705374717712,0.3089160621166229,0.12089277058839798,0.029020683839917183
3,Minister Lee Says Uncertainty Deepens Economic Lethargy,"Deputy Prime Minister and Finance-Economy Minister Lee Hun-jai said Monday the nation #39;s current economic lethargy is due to unsubstantiated uncertainty #39; #39; about the future, which in turn weakens the confidence of market players.",5,0.6469476,7,7,55,5.857142857,35,239,0.49,0.51,0,-0.5859,0.171,0.749,0.08,-0.4215,7,"['uncertainty', 'lee', 'minister', 'economic', 'weakens']",0.42933085560798645,0.2795261740684509,0.2212037593126297,0.069939233
2,Robson  #39; Massively Disappointed #39; at Newcastle Exit,Departing Newcastle boss Sir Bobby Robson has spoken of his regret at not being able to complete his mission after being relieved of his duties today.,3,0.5363947,6.25,8,58,4.807692308,26,150,0.307,0.693,0,-0.4767,0.095,0.816,0.088,-0.0516,5,"['robson', 'newcastle', 'being', 'his', 'massively']",0.20540235936641693,0.3637623190879822,0.1315333992242813,0.29930198192596436
3,Atlas Copco to Sell Electric Tool Business,Swedish engineering company Atlas Copco said Monday it will sell its electric tool business to Hong Kong-based Techtronic Industries Co.,5,0.88315034,5.142857143,7,42,5.85,20,136,0,1,0,0,0,1,0,0,6,"['atlas', 'electric', 'tool', 'sell', 'business']",0.646159291,0.15005604922771454,0.16960768401622772,0.034176908
1,Sadr Aide Tells Iraq Militia to Cease Fire -TV,A top aide to Iraq #39;s rebel Shi #39;ite leader Muqtada al-Sadr Monday called on the Mehdi Army militia to cease fire across Iraq and said Sadr was preparing to announce plans for a major political program.,7,0.6613369,4.222222222,9,46,4.648648649,37,208,0.231,0.769,0,-0.34,0.106,0.847,0.048,-0.296,9,"['sadr', 'cease', 'aide', 'militia', 'iraq']",0.12178348749876022,0.4652789533138275,0.3061468303203583,0.106790692
4,96 Processors Under Your Desktop,"Roland Piquepaille writes  quot;A small Santa Clara-based company, Orion Multisystems, today unveils a new concept in computing,  #39;cluster workstations.",3,0.33970824,5.6,5,32,7.105263158,19,155,0,1,0,0,0,1,0,0,4,"['orion', 'workstations', 'cluster', 'concept', 'clara']",0.13333605229854584,0.3021850883960724,0.4541025161743164,0.11037635058164597
2,Defrocked Priest Gets Suspended Sentence for Marathon Attack,A defrocked Irish priest who attacked the leader during yesterdays Olympic marathon was given a one year suspended sentence in Athens today.,5,0.77382267,6.625,8,60,5.409090909,22,140,0.496,0.4,0.104,-0.7096,0.25,0.697,0.053,-0.7003,7,"['defrocked', 'priest', 'sentence', 'marathon', 'suspended']",0.009781378,0.11663948744535446,0.058835663,0.8147434592247009
3,UPDATE:Sinopec 1H Pft Up 51; To Raise Refining Capacity,"HONG KONG (Dow Jones)--China Petroleum  amp; Chemical Corp. (SNP), the country #39;s second-largest oil and gas producer, Monday reported a 51 jump in first-half earnings and said it plans to boost its refining capacity by about one-fifth over three years.",11,0.50808525,5.222222222,9,55,5.4,40,256,0,1,0,0,0,0.934,0.066,0.4019,14,"['refining', '51', 'capacity', 'sinopec', 'chemical']",0.5722216963768005,0.2292868047952652,0.15479367971420288,0.043697853
3,Rebound in US consumer spending,"US consumer spending rebounded in July, a sign the economy may be emerging from an early summer decline. Consumer spending rose 0.8 last month, boosted by car and retail sales.",5,0.84946746,5.4,5,31,4.9,30,176,0,1,0,0,0,0.918,0.082,0.3612,3,"['spending', 'consumer', 'rebounded', 'rebound', 'emerging']",0.39069512486457825,0.30597856640815735,0.20705844461917877,0.096267894
1,Israeli Held Meetings With U.S. Analyst (AP),"AP - A senior Israeli diplomat in Washington has met with a Pentagon analyst being investigated by the FBI on suspicion he passed classified information to Israel, Israeli officials confirmed Monday.",8,0.66991794,5.428571429,7,44,5.451612903,31,199,0,1,0,0,0.088,0.912,0,-0.3818,9,"['israeli', 'analyst', 'classified', 'investigated', 'fbi']",0.078999676,0.578540027,0.22241583466529846,0.12004444003105164
3,Regional House Price Declines Possible, WASHINGTON (Reuters) - U.S. housing industry economists on  Monday cautioned that rapid house price gains in some areas of  the country may not be sustainable.,4,0.5550066,6.8,5,38,5.32,25,160,0,1,0,0,0,0.906,0.094,0.34,5,"['house', 'price', 'sustainable', 'cautioned', 'rapid']",0.3095057010650635,0.18887092173099518,0.35955527424812317,0.1420680582523346
4,Intel Shrinks Transistor Size By 30,"pinkUZI writes  quot;Intel will announce that it has crammed 500 million transistors on to a single memory chip, shrinking them in size by 30.",2,0.61380565,5,6,35,4.916666667,24,142,0,1,0,0,0,1,0,0,5,"['size', 'intel', '30', 'crammed', 'shrinks']",0.2102295160293579,0.2684357166290283,0.43912404775619507,0.082210794
3,US Airways Up on Labor Talks,"US Airways #39; (UAIR:Nasdaq - news - research) shares jumped almost 20 on news that management and pilots were back at the table, trying to hammer out an agreement on work concessions to save the company.",4,0.35842896,3.833333333,6,28,4.722222222,36,205,0,1,0,0,0,0.783,0.217,0.8225,6,"['airways', 'uair', 'news', 'hammer', 'concessions']",0.41310909390449524,0.16927510499954224,0.31778645515441895,0.099829338
4,Bryant Makes First Appearance at Trial (AP),AP - NBA star Kobe Bryant arrived at his sexual assault trial Monday as attorneys in the case who spent the weekend poring over questionnaires prepared to question potential jurors individually.,5,0.60967004,5.285714286,7,43,5.290322581,31,194,0,1,0,0,0.113,0.831,0.056,-0.4404,7,"['bryant', 'trial', 'jurors', 'attorneys', 'sexual']",0.041448686,0.25345152616500854,0.099808112,0.6052917242050171
2,Language of goals what counts for tongue-tied Ronnie and Michael,England striker Michael Owen said his lack of Spanish and Ronaldo #39;s lack of English did not hinder celebrations of the Brazilian #39;s matchwinner for Real Madrid in Sunday #39;s 1-0 win at Mallorca.,10,0.30881304,5.5,10,64,5,34,203,0,1,0,0,0.117,0.787,0.096,0.0516,3,"['lack', 'michael', 'ronnie', 'hinder', 'mallorca']",0.028162317350506783,0.32896098494529724,0.072898589,0.5699781179428101
3,Oil Drops Below \$42 a Barrel," NEW YORK (Reuters) - U.S. oil prices fell more than \$1 on  Monday on continued profit-taking as producer-group OPEC eyed  increases in the coming months in its tight spare capacity,  countering worries over stumbling Iraqi oil exports.",8,0.5442146,4,6,29,5.324324324,37,237,0,1,0,0,0.074,0.926,0,-0.4215,4,"['oil', 'countering', 'stumbling', 'spare', 'eyed']",0.30717745423316956,0.34652143716812134,0.2507947087287903,0.095506452
1,Al-Sadr Calls on Militia to Stop Fighting,"BAGHDAD, Iraq - Rebel Shiite cleric Muqtada al-Sadr called for his followers across Iraq to end fighting against U.S. and Iraqi forces and is planning to join the political process in the coming days, an al-Sadr aide said Monday...",10,0.6109278,5,7,41,4.948717949,39,231,0.485,0.515,0,-0.5719,0.099,0.847,0.053,-0.2263,6,"['sadr', 'al', 'fighting', 'iraq', 'followers']",0.12419578433036804,0.4089658260345459,0.357665479,0.10917294770479202
3,Regional Home Price Drop Possible, WASHINGTON (Reuters) - U.S. housing industry economists on  Monday cautioned that rapid house price gains in some areas of  the country may not be sustainable.,4,0.46004036,5.8,5,33,5.32,25,160,0.344,0.656,0,-0.2732,0,0.906,0.094,0.34,5,"['price', 'sustainable', 'cautioned', 'rapid', 'economists']",0.3341619670391083,0.17410828173160553,0.3466086685657501,0.14512109756469727
2,Man U. and Everton play to scoreless draw,"Manchester, England (Sports Network) - Manchester United #39;s struggle continued on Monday when they failed to score in a 0-0 tie with Everton at Old Trafford.",4,0.4807975,4.25,8,41,5.192307692,26,160,0,0.745,0.255,0.34,0.19,0.714,0.095,-0.4215,3,"['everton', 'manchester', 'scoreless', 'trafford', 'struggle']",0.009418093,0.094274528,0.024800186976790428,0.8715071082115173
1,GOP Sharpens Attacks As Convention Opens,"NEW YORK (AP) -- Sen. John McCain said Monday it was fair game to criticize Democrat John Kerry's anti-war protests three decades ago, firing an opening salvo as Republicans at their national convention sought to portray President Bush as a strong wartime leader.",9,0.32747793,5.833333333,6,40,5.139534884,43,263,0.367,0.633,0,-0.4404,0.139,0.747,0.113,-0.0772,8,"['convention', 'john', 'sharpens', 'wartime', 'salvo']",0.066462845,0.4115450978279114,0.37523728609085083,0.14675481617450714
